"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.038036127E1,3.803249896E-1,7.389249802E-1,1.332649946E0,1.570545479E0
2.038286589E1,3.572250009E-1,8.049250245E-1,1.295937538E0,1.566833782E0
2.038537050E1,3.437500000E-1,8.684499860E-1,1.261700034E0,1.569795024E0
2.038787627E1,3.375625014E-1,9.099749923E-1,1.226362467E0,1.563959024E0
2.039037996E1,3.375625014E-1,9.380249977E-1,1.189649940E0,1.552129607E0
2.039288458E1,3.522749841E-1,9.282624722E-1,1.149362445E0,1.518816286E0
2.039538921E1,3.669874966E-1,9.087374806E-1,1.112650037E0,1.482725105E0
2.039789390E1,3.815625012E-1,8.904500008E-1,1.080887437E0,1.451485032E0
2.040039875E1,3.937999904E-1,8.622624874E-1,1.054075003E0,1.417620944E0
2.040290336E1,4.047999978E-1,8.281624913E-1,1.032075047E0,1.383797331E0
2.040540798E1,4.133250117E-1,7.634000182E-1,1.010074973E0,1.331866587E0
2.040791358E1,4.230875075E-1,6.851624846E-1,9.965999722E-1,1.281273653E0
2.041041720E1,4.365625083E-1,5.874000192E-1,9.868375063E-1,1.228606475E0
2.041292189E1,4.500375092E-1,5.105375051E-1,9.843624830E-1,1.196725450E0
2.041542642E1,4.768500030E-1,4.652999938E-1,9.770749807E-1,1.182609626E0
2.041793111E1,4.878500104E-1,3.920125067E-1,9.697874784E-1,1.154192008E0
2.042043573E1,4.855124950E-1,3.100624979E-1,9.490249753E-1,1.110184462E0
2.042294034E1,4.890874922E-1,2.417249978E-1,9.135500193E-1,1.064054128E0
2.042544519E1,4.915624857E-1,1.402499974E-1,8.647375107E-1,1.004527103E0
2.042795081E1,4.963749945E-1,4.496249929E-2,8.084999919E-1,9.497799737E-1
2.043045443E1,4.976125062E-1,-4.661250114E-2,7.449749708E-1,8.970945539E-1
2.043295912E1,4.915624857E-1,-1.321374923E-1,6.789749861E-1,8.485876654E-1
2.043546396E1,4.817999899E-1,-2.116124928E-1,6.142125130E-1,8.088065829E-1
2.043796857E1,4.707999825E-1,-2.811875045E-1,5.482124686E-1,7.754069558E-1
2.044047319E1,4.598000050E-1,-3.569499850E-1,4.811125100E-1,7.551811595E-1
2.044297780E1,4.500375092E-1,-4.339500070E-1,4.101625085E-1,7.477162908E-1
2.044548242E1,4.353249967E-1,-5.035250187E-1,3.320625126E-1,7.438486469E-1
2.044798828E1,4.218499959E-1,-5.512375236E-1,2.488749921E-1,7.374001547E-1
2.045049175E1,4.133250117E-1,-5.707625151E-1,1.560624987E-1,7.217776094E-1
2.045299636E1,3.987500072E-1,-5.902875066E-1,5.829999968E-2,7.147305776E-1
2.045550121E1,3.852750063E-1,-5.963374972E-1,-4.303750023E-2,7.112717255E-1
2.045800583E1,3.682250082E-1,-5.890499949E-1,-1.445125043E-1,7.095445139E-1
2.046051044E1,3.510375023E-1,-5.707625151E-1,-2.433750033E-1,7.129015141E-1
2.046301506E1,3.315125108E-1,-5.462874770E-1,-3.363249898E-1,7.221115226E-1
2.046551975E1,3.095124960E-1,-5.072374940E-1,-4.278999865E-1,7.322474028E-1
2.046802554E1,2.727999985E-1,-4.607625008E-1,-5.061374903E-1,7.368154995E-1
2.047052923E1,2.264624983E-1,-3.997125030E-1,-5.709000230E-1,7.327906825E-1
2.047303384E1,1.836999953E-1,-3.141874969E-1,-6.184750199E-1,7.176146750E-1
2.047553846E1,1.359875053E-1,-2.127124965E-1,-6.502375007E-1,6.975299385E-1
2.047804307E1,8.222500235E-2,-1.053249985E-1,-6.697624922E-1,6.829612743E-1
2.048054770E1,2.736249939E-2,3.519999981E-2,-6.942374706E-1,6.956676016E-1
2.048305240E1,-2.763750032E-2,2.014375031E-1,-7.260000110E-1,7.539342909E-1
2.048555724E1,-7.892499864E-2,3.760625124E-1,-7.565249801E-1,8.485176569E-1
2.048806278E1,-1.339250058E-1,5.313000083E-1,-7.810000181E-1,9.540317785E-1
2.049056624E1,-1.951124966E-1,6.606875062E-1,-7.834749818E-1,1.043268860E0
2.049307115E1,-2.609750032E-1,7.621625066E-1,-7.552874684E-1,1.104291084E0
2.049557577E1,-3.147374988E-1,8.512625098E-1,-6.954749823E-1,1.143412876E0
2.049808038E1,-3.550249934E-1,9.356874824E-1,-6.221874952E-1,1.178418894E0
2.050058500E1,-3.880249858E-1,1.004024982E0,-5.586624742E-1,1.212737942E0
2.050308984E1,-4.197874963E-1,1.040737510E0,-4.743750095E-1,1.218354528E0
2.050559445E1,-4.540250003E-1,1.038262486E0,-3.668499887E-1,1.191094709E0
2.050810006E1,-4.785000086E-1,1.006500006E0,-2.483250052E-1,1.141783617E0
2.051060375E1,-4.943124950E-1,9.502624869E-1,-1.175625026E-1,1.077573468E0
2.051310837E1,-5.040749907E-1,8.684499860E-1,1.677500084E-2,1.004280028E0
2.051561321E1,-5.127375126E-1,7.669749856E-1,1.425874978E-1,9.335317777E-1
2.051811760E1,-5.115000010E-1,6.461125016E-1,2.525874972E-1,8.619130232E-1
2.052062244E1,-5.005000234E-1,5.080624819E-1,3.393499851E-1,7.898013493E-1
2.052312706E1,-4.747875035E-1,3.577750027E-1,4.041124880E-1,7.188414491E-1
2.052563168E1,-4.405499995E-1,1.964875013E-1,4.516874850E-1,6.608428136E-1
2.052813730E1,-4.014999866E-1,4.262499884E-2,4.859249890E-1,6.317770372E-1
2.053064100E1,-3.624500036E-1,-1.003749967E-1,5.091624856E-1,6.330020394E-1
2.053314561E1,-3.282124996E-1,-2.226125002E-1,5.176874995E-1,6.521350453E-1
2.053565023E1,-2.891624868E-1,-3.374249935E-1,5.176874995E-1,6.822542907E-1
2.053815507E1,-2.341624945E-1,-4.742375016E-1,5.066875219E-1,7.324380702E-1
2.054065968E1,-1.803999990E-1,-5.915250182E-1,4.846875072E-1,7.857276796E-1
2.054316429E1,-1.303499937E-1,-7.026249766E-1,4.529249966E-1,8.460579361E-1
2.054566891E1,-7.287500054E-2,-8.211500049E-1,4.113999903E-1,9.213295004E-1
2.054817452E1,-8.249999955E-4,-9.469624758E-1,3.661625087E-1,1.015289906E0
2.055067821E1,7.864999771E-2,-1.072912455E0,3.210625052E-1,1.122678979E0
2.055318306E1,1.861750036E-1,-1.136437535E0,2.721124887E-1,1.183299037E0
2.055568767E1,3.119874895E-1,-1.061912537E0,2.135374993E-1,1.127205701E0
2.055819229E1,3.889875114E-1,-9.469624758E-1,1.645874977E-1,1.036888740E0
2.056069698E1,4.463250041E-1,-7.760499716E-1,1.340624988E-1,9.052250114E-1
2.056320151E1,4.890874922E-1,-5.597624779E-1,1.267749965E-1,7.540639936E-1
2.056570620E1,5.160375237E-1,-3.179000020E-1,1.402499974E-1,6.221134936E-1
2.056821197E1,5.281375051E-1,-8.332499862E-2,1.768250018E-1,5.631512771E-1
2.057071567E1,5.318499804E-1,1.207249984E-1,2.257750034E-1,5.902654310E-1
2.057322028E1,5.318499804E-1,2.795374990E-1,2.806375027E-1,6.631463057E-1
2.057572489E1,5.355625153E-1,3.700124919E-1,3.393499851E-1,7.340945881E-1
2.057822951E1,5.380374789E-1,4.115374982E-1,3.979249895E-1,7.856155156E-1
2.058073420E1,5.330874920E-1,4.285874963E-1,4.504500031E-1,8.190083769E-1
2.058323882E1,5.160375237E-1,4.273499846E-1,4.993999898E-1,8.356572773E-1
2.058574343E1,5.000874996E-1,4.065875113E-1,5.421624780E-1,8.422238801E-1
2.058824920E1,5.000874996E-1,3.430624902E-1,5.763999820E-1,8.366697788E-1
2.059075289E1,5.062749982E-1,2.563000023E-1,6.093999743E-1,8.326898545E-1
2.059325751E1,5.086125135E-1,1.732500046E-1,6.399250031E-1,8.355873758E-1
2.059576218E1,5.196124911E-1,1.011999995E-1,6.642624736E-1,8.494016804E-1
2.059826680E1,5.318499804E-1,5.348749831E-2,6.802124977E-1,8.651094475E-1
2.060077142E1,5.513749719E-1,1.319999993E-2,6.875000000E-1,8.813880244E-1
2.060327626E1,5.819000006E-1,9.624999948E-4,6.972625256E-1,9.081759558E-1
2.060578065E1,6.235625148E-1,4.496249929E-2,7.082625031E-1,9.447156236E-1
2.060828672E1,6.796625257E-1,1.159124970E-1,7.242124677E-1,9.999302746E-1
2.061079019E1,7.383750081E-1,1.622499973E-1,7.485499978E-1,1.063884305E0
2.061329480E1,7.884249687E-1,1.806750000E-1,7.792124748E-1,1.123133771E0
2.061579942E1,8.311874866E-1,1.634874940E-1,8.157874942E-1,1.176056986E0
2.061830428E1,8.617125154E-1,1.121999994E-1,8.573125005E-1,1.220705543E0
2.062080889E1,8.861874938E-1,3.272499889E-2,9.025499821E-1,1.265304576E0
2.062331351E1,9.142374992E-1,-7.837499678E-2,9.501249790E-1,1.320874832E0
2.062581812E1,9.399499893E-1,-2.006125003E-1,9.978374839E-1,1.385435311E0
2.062832372E1,9.642875195E-1,-3.251875043E-1,1.038125038E0,1.453719687E0
2.063082734E1,9.937124848E-1,-4.472874999E-1,1.071125031E0,1.528018142E0
2.063333203E1,1.023000002E0,-5.707625151E-1,1.096837521E0,1.604790142E0
2.063583664E1,1.049812436E0,-6.782875061E-1,1.111412525E0,1.672548323E0
2.063834126E1,1.065762520E0,-7.563874722E-1,1.116362453E0,1.718789365E0
2.064084611E1,1.081575036E0,-8.003875017E-1,1.112650037E0,1.745971024E0
2.064335072E1,1.101237535E0,-8.296750188E-1,1.104125023E0,1.766402223E0
2.064585534E1,1.115812540E0,-8.383374810E-1,1.094362497E0,1.773549163E0
2.064836118E1,1.130524993E0,-8.395749927E-1,1.087074995E0,1.778961768E0
2.065086488E1,1.140287519E0,-8.383374810E-1,1.074837446E0,1.777172162E0
2.065336949E1,1.150050044E0,-8.431500196E-1,1.060124993E0,1.776902378E0
2.065587410E1,1.150050044E0,-8.516749740E-1,1.044312477E0,1.771596431E0
2.065837872E1,1.146337509E0,-8.553875089E-1,1.024649978E0,1.759455897E0
2.066088333E1,1.139050007E0,-8.578624725E-1,1.003887534E0,1.743890226E0
2.066338804E1,1.126812458E0,-8.516749740E-1,9.807875156E-1,1.719593187E0
2.066589258E1,1.118287444E0,-8.493375182E-1,9.575499892E-1,1.699659675E0
2.066839842E1,1.101237535E0,-8.346250057E-1,9.367874861E-1,1.669399234E0
2.067090189E1,1.085287452E0,-8.053374887E-1,9.147874713E-1,1.631947745E0
2.067340676E1,1.077999949E0,-7.698624730E-1,8.940249681E-1,1.598140407E0
2.067591138E1,1.074287534E0,-7.466250062E-1,8.755999804E-1,1.574235666E0
2.067841607E1,1.077999949E0,-7.320500016E-1,8.610249758E-1,1.561840294E0
2.068092069E1,1.075525045E0,-7.246249914E-1,8.500249982E-1,1.550605688E0
2.068342530E1,1.065762520E0,-7.258625031E-1,8.450750113E-1,1.541712650E0
2.068592993E1,1.048712492E0,-7.368624806E-1,8.414999843E-1,1.533260066E0
2.068843570E1,1.031525016E0,-7.551500201E-1,8.340749741E-1,1.526426046E0
2.069093939E1,1.008287549E0,-7.686250210E-1,8.182625175E-1,1.508967114E0
2.069344408E1,9.827125072E-1,-7.796249986E-1,7.962625027E-1,1.485790356E0
2.069594863E1,9.459999800E-1,-8.053374887E-1,7.852625251E-1,1.469735237E0
2.069845332E1,9.204249978E-1,-8.199124932E-1,7.815499902E-1,1.459540702E0
2.070095794E1,9.094250202E-1,-8.028625250E-1,7.792124748E-1,1.441809343E0
2.070346255E1,8.897625208E-1,-7.723374963E-1,7.730249763E-1,1.409166479E0
2.070596738E1,8.507124782E-1,-7.686250210E-1,7.595499754E-1,1.375286264E0
2.070847291E1,8.054749966E-1,-8.138625026E-1,7.425000072E-1,1.364722830E0
2.071097661E1,7.664250135E-1,-8.321499825E-1,7.425000072E-1,1.353213640E0
2.071348130E1,7.396125197E-1,-8.188124895E-1,7.510250211E-1,1.334735612E0
2.071598615E1,7.309499979E-1,-8.175749779E-1,7.620249987E-1,1.335439569E0
2.071849078E1,7.176125050E-1,-8.016250134E-1,7.827875018E-1,1.330536224E0
2.072099539E1,6.980875134E-1,-7.430499792E-1,8.097375035E-1,1.301969382E0
2.072350001E1,6.771875024E-1,-6.550499797E-1,8.414999843E-1,1.263248041E0
2.072600470E1,6.589000225E-1,-5.670499802E-1,8.768374920E-1,1.234722198E0
2.072851025E1,6.454250216E-1,-4.864749908E-1,9.123125076E-1,1.218829556E0
2.073101394E1,6.443250179E-1,-4.192374945E-1,9.477875233E-1,1.220334378E0
2.073351856E1,6.491374969E-1,-3.752374947E-1,9.795500040E-1,1.233572405E0
2.073602340E1,6.564249992E-1,-3.508999944E-1,1.006362438E0,1.251714801E0
2.073852803E1,6.601374745E-1,-3.422375023E-1,1.025887489E0,1.267025309E0
2.074103265E1,6.601374745E-1,-3.459500074E-1,1.038125038E0,1.277954024E0
2.074353726E1,6.613749862E-1,-3.617624938E-1,1.039362550E0,1.283963973E0
2.074604188E1,6.589000225E-1,-3.862375021E-1,1.030837536E0,1.282947650E0
2.074854751E1,6.553249955E-1,-4.192374945E-1,1.012549996E0,1.276897968E0
2.075105120E1,6.528499722E-1,-4.547125101E-1,9.868375063E-1,1.267605939E0
2.075355582E1,6.626124978E-1,-4.889499843E-1,9.660750031E-1,1.269420467E0
2.075606043E1,6.784250140E-1,-5.120499730E-1,9.490249753E-1,1.274011020E0
2.075856535E1,6.906625032E-1,-5.132874846E-1,9.380249977E-1,1.272937403E0
2.076106988E1,6.931374669E-1,-4.987125099E-1,9.282624722E-1,1.261279086E0
2.076357449E1,6.833750010E-1,-4.497624934E-1,9.160249829E-1,1.228165079E0
2.076607911E1,6.833750010E-1,-4.107125103E-1,8.988375068E-1,1.201496992E0
2.076858495E1,7.041375041E-1,-4.021874964E-1,8.768374920E-1,1.194323404E0
2.077108843E1,7.334250212E-1,-3.984749913E-1,8.537374735E-1,1.193969118E0
2.077359328E1,7.627124786E-1,-3.911874890E-1,8.305000067E-1,1.193519266E0
2.077609789E1,7.799000144E-1,-3.752374947E-1,8.084999919E-1,1.184364575E0
2.077860251E1,7.933750153E-1,-3.606624901E-1,7.902125120E-1,1.176417086E0
2.078110712E1,8.018999696E-1,-3.519999981E-1,7.779750228E-1,1.171406290E0
2.078361174E1,8.116624951E-1,-3.484250009E-1,7.717875242E-1,1.172967165E0
2.078611643E1,8.372374773E-1,-3.630000055E-1,7.767375112E-1,1.198355856E0
2.078862220E1,8.788999915E-1,-3.924250007E-1,7.889750004E-1,1.244565839E0
2.079112587E1,9.325249791E-1,-4.217124879E-1,7.999749780E-1,1.299001241E0
2.079363056E1,9.961875081E-1,-4.510000050E-1,8.060249686E-1,1.358479593E0
2.079613518E1,1.074287534E0,-4.815250039E-1,8.084999919E-1,1.428156949E0
2.079863980E1,1.157337546E0,-5.132874846E-1,8.047875166E-1,1.500192383E0
2.080114464E1,1.245337486E0,-5.487625003E-1,7.950249910E-1,1.576093421E0
2.080364903E1,1.328387499E0,-5.865749717E-1,7.767375112E-1,1.646816537E0
2.080615387E1,1.410337448E0,-6.195750237E-1,7.462124825E-1,1.711653585E0
2.080865949E1,1.493387461E0,-6.538124681E-1,7.057874799E-1,1.776460756E0
2.081116311E1,1.570387483E0,-6.953374743E-1,6.532624960E-1,1.837488214E0
2.081366780E1,1.639962435E0,-7.650499940E-1,5.885000229E-1,1.902921585E0
2.081617240E1,1.699774981E0,-8.443874717E-1,5.091624856E-1,1.965062753E0
2.081867724E1,1.745012522E0,-9.299125075E-1,4.211624861E-1,2.021678464E0
2.082118186E1,1.785300016E0,-1.023962498E0,3.258749843E-1,2.083744190E0
2.082368648E1,1.815824986E0,-1.125437498E0,2.293500006E-1,2.148588226E0
2.082619116E1,1.850062490E0,-1.263487458E0,1.352999955E-1,2.244423726E0
2.082869670E1,1.875774980E0,-1.416112542E0,4.853750020E-2,2.350800373E0
2.083120040E1,1.886775017E0,-1.545637488E0,-2.956249937E-2,2.439218963E0
2.083370501E1,1.874537468E0,-1.627587438E0,-1.005124971E-1,2.484559186E0
2.083620984E1,1.861062527E0,-1.660449982E0,-1.578499973E-1,2.499112741E0
2.083871423E1,1.851300001E0,-1.661687493E0,-2.067999989E-1,2.496253845E0
2.084121915E1,1.850062490E0,-1.655637503E0,-2.458499968E-1,2.494856504E0
2.084372369E1,1.853775024E0,-1.644637465E0,-2.763749957E-1,2.493531105E0
2.084622829E1,1.864774942E0,-1.632400036E0,-2.971374989E-1,2.496078155E0
2.084873390E1,1.869587541E0,-1.603112459E0,-3.130874932E-1,2.482609697E0
2.085123760E1,1.869587541E0,-1.550587535E0,-3.216125071E-1,2.450125278E0
2.085374244E1,1.873299956E0,-1.516350031E0,-3.228499889E-1,2.431625435E0
2.085624706E1,1.889250040E0,-1.527349949E0,-3.179000020E-1,2.450127342E0
2.085875167E1,1.900249958E0,-1.535874963E0,-3.045625091E-1,2.462238844E0
2.086125636E1,1.916062474E0,-1.556637526E0,-2.838000059E-1,2.484946324E0
2.086376090E1,1.935587525E0,-1.585924983E0,-2.568500042E-1,2.515477896E0
2.086626559E1,1.956349969E0,-1.626350045E0,-2.275625020E-1,2.554232637E0
2.086877137E1,1.973537445E0,-1.677637458E0,-1.958000064E-1,2.597624902E0
2.087127506E1,1.991824985E0,-1.736212492E0,-1.603250057E-1,2.647169185E0
2.087377968E1,2.004062414E0,-1.807162523E0,-1.273249984E-1,2.701539228E0
2.087628429E1,2.005300045E0,-1.870687485E0,-9.556250274E-2,2.744053959E0
2.087878891E1,1.983299971E0,-1.915787458E0,-6.875000149E-2,2.758341335E0
2.088129353E1,1.951537490E0,-1.932974935E0,-5.279999971E-2,2.747303862E0
2.088379822E1,1.908774972E0,-1.924450040E0,-4.675000161E-2,2.710925195E0
2.088630284E1,1.828062534E0,-1.874262452E0,-4.303750023E-2,2.618496629E0
2.088880861E1,1.735249996E0,-1.776499987E0,-4.675000161E-2,2.483793533E0
2.089131229E1,1.683962464E0,-1.643399954E0,-5.527500063E-2,2.353624506E0
2.089381690E1,1.646012545E0,-1.491874933E0,-5.898749828E-2,2.222279829E0
2.089632152E1,1.589912534E0,-1.330587506E0,-6.022499874E-2,2.074105115E0
2.089882621E1,1.515387535E0,-1.174250007E0,-6.503749639E-2,1.918200286E0
2.090133075E1,1.431100011E0,-1.037437439E0,-7.851249725E-2,1.769318483E0
2.090383543E1,1.350387454E0,-9.274374843E-1,-9.803749621E-2,1.641127026E0
2.090634005E1,1.275862455E0,-8.370999694E-1,-1.139874980E-1,1.530213878E0
2.090884582E1,1.208762527E0,-7.650499940E-1,-1.310375035E-1,1.436516330E0
2.091134951E1,1.153762460E0,-7.308124900E-1,-1.480875015E-1,1.373748382E0
2.091385420E1,1.104812503E0,-7.210500240E-1,-1.640374959E-1,1.329448045E0
2.091635881E1,1.054762483E0,-7.173374891E-1,-1.798499972E-1,1.288193693E0
2.091886366E1,1.007050037E0,-7.173374891E-1,-1.908500046E-1,1.251058182E0
2.092136828E1,9.667624831E-1,-7.185750008E-1,-1.982749999E-1,1.220775453E0
2.092387289E1,9.325249791E-1,-7.185750008E-1,-2.006125003E-1,1.194235422E0
2.092637756E1,9.057124853E-1,-7.148625255E-1,-1.993750036E-1,1.170937201E0
2.092888333E1,8.849499822E-1,-7.125250101E-1,-1.970375031E-1,1.153105433E0
2.093138679E1,8.666625023E-1,-7.063375115E-1,-1.945624948E-1,1.134844103E0
2.093389140E1,8.531875014E-1,-6.916249990E-1,-1.933249980E-1,1.115189942E0
2.093639625E1,8.384749889E-1,-6.672874689E-1,-1.933249980E-1,1.088892753E0
2.093890064E1,8.311874866E-1,-6.305750012E-1,-1.945624948E-1,1.061297336E0
2.094140548E1,8.251374960E-1,-5.939999819E-1,-1.958000064E-1,1.035386647E0
2.094391010E1,8.251374960E-1,-5.585250258E-1,-1.958000064E-1,1.015450508E0
2.094641479E1,8.397125006E-1,-5.524749756E-1,-1.896124929E-1,1.022887374E0
2.094892031E1,8.544250131E-1,-5.622375011E-1,-1.775124967E-1,1.038105870E0
2.095142401E1,8.666625023E-1,-5.682874918E-1,-1.665125042E-1,1.049657554E0
2.095392862E1,8.837124705E-1,-5.780500174E-1,-1.542750001E-1,1.067188048E0
2.095643324E1,9.057124853E-1,-5.915250182E-1,-1.420374960E-1,1.091050688E0
2.095893808E1,9.277125001E-1,-6.073374748E-1,-1.297999918E-1,1.116403748E0
2.096144270E1,9.509499669E-1,-6.269999743E-1,-1.163249984E-1,1.144974372E0
2.096394732E1,9.765250087E-1,-6.488624811E-1,-1.040875018E-1,1.177054723E0
2.096645193E1,1.003474951E0,-6.770499945E-1,-9.432499856E-2,1.214189391E0
2.096895778E1,1.031525016E0,-7.050999999E-1,-8.579999954E-2,1.252426249E0
2.097146123E1,1.057237506E0,-7.430499792E-1,-7.975000143E-2,1.294694743E0
2.097396607E1,1.077999949E0,-7.783874869E-1,-7.851249725E-2,1.331966660E0
2.097647069E1,1.096287489E0,-8.101499677E-1,-8.456250280E-2,1.365774522E0
2.097897538E1,1.112237453E0,-8.443874717E-1,-9.803749621E-2,1.399883462E0
2.098148000E1,1.126812458E0,-8.761500120E-1,-1.175625026E-1,1.432189269E0
2.098398453E1,1.134237528E0,-9.103875160E-1,-1.457500011E-1,1.461691918E0
2.098648922E1,1.136574984E0,-9.384375215E-1,-1.762750000E-1,1.484432737E0
2.098899499E1,1.134237528E0,-9.556249976E-1,-2.055625021E-1,1.497320890E0
2.099149869E1,1.129287481E0,-9.714375138E-1,-2.311374992E-1,1.507450033E0
2.099400331E1,1.121999979E0,-9.824374914E-1,-2.531374991E-1,1.512661883E0
2.099650793E1,1.114575028E0,-9.959124923E-1,-2.690874934E-1,1.518725540E0
2.099901262E1,1.108525038E0,-1.017912507E0,-2.763749957E-1,1.530149264E0
2.100151747E1,1.104812503E0,-1.053249955E0,-2.788499892E-1,1.551677625E0
2.100402187E1,1.100000024E0,-1.091199994E0,-2.715624869E-1,1.573042804E0
2.100652648E1,1.097525001E0,-1.127774954E0,-2.580874860E-1,1.594693270E0
2.100903233E1,1.096287489E0,-1.166962504E0,-2.385624945E-1,1.618814322E0
2.101153595E1,1.098762512E0,-1.199962497E0,-2.140875012E-1,1.641043116E0
2.101404056E1,1.103574991E0,-1.228012443E0,-1.847999990E-1,1.661337822E0
2.101654525E1,1.108525038E0,-1.245062470E0,-1.505624950E-1,1.673821191E0
2.101904987E1,1.115812540E0,-1.257300019E0,-1.127500013E-1,1.684800738E0
2.102155448E1,1.123237491E0,-1.259775043E0,-7.356250286E-2,1.689410270E0
2.102405933E1,1.135337472E0,-1.250012517E0,-3.451250121E-2,1.688997804E0
2.102656395E1,1.147575021E0,-1.224300027E0,9.624999948E-4,1.678046457E0
2.102906957E1,1.157337546E0,-1.182775021E0,3.396249935E-2,1.655155702E0
2.103157327E1,1.174525023E0,-1.133962512E0,6.324999779E-2,1.633823910E0
2.103407788E1,1.183050036E0,-1.087487459E0,9.253749996E-2,1.609596083E0
2.103658273E1,1.190337539E0,-1.030149937E0,1.157749966E-1,1.578453736E0
2.103908735E1,1.192812443E0,-9.629124999E-1,1.280124933E-1,1.538307253E0
2.104159196E1,1.195287466E0,-8.933374882E-1,1.365374923E-1,1.498468045E0
2.104409657E1,1.195287466E0,-8.236249685E-1,1.377750039E-1,1.458098819E0
2.104660119E1,1.189100027E0,-7.503374815E-1,1.328250021E-1,1.412305807E0
2.104910680E1,1.183050036E0,-6.782875061E-1,1.194875017E-1,1.368926073E0
2.105161042E1,1.170812488E0,-6.050000191E-1,9.982500225E-2,1.321662565E0
2.105411511E1,1.154999971E0,-5.389999747E-1,7.672499865E-2,1.276883954E0
2.105661973E1,1.137812495E0,-4.729999900E-1,4.977500066E-2,1.233216857E0
2.105912457E1,1.119524956E0,-4.155249894E-1,2.172499895E-2,1.194348826E0
2.106162920E1,1.103574991E0,-3.642374873E-1,-1.251249947E-2,1.162197604E0
2.106413381E1,1.088999987E0,-3.179000020E-1,-4.798749834E-2,1.135466504E0
2.106663850E1,1.077999949E0,-2.739000022E-1,-8.703749627E-2,1.115652557E0
2.106914427E1,1.065762520E0,-2.396624982E-1,-1.260875016E-1,1.099629901E0
2.107164796E1,1.058475018E0,-2.139499933E-1,-1.627999991E-1,1.092084155E0
2.107415258E1,1.051049948E0,-1.956624985E-1,-1.958000064E-1,1.086888885E0
2.107665720E1,1.043762445E0,-1.883749962E-1,-2.238499969E-1,1.083989854E0
2.107916181E1,1.037712455E0,-1.846625060E-1,-2.458499968E-1,1.082307535E0
2.108166651E1,1.036474943E0,-1.883749962E-1,-2.605625093E-1,1.085199644E0
2.108417105E1,1.032762527E0,-1.919499934E-1,-2.653749883E-1,1.083451486E0
2.108667574E1,1.031525016E0,-1.919499934E-1,-2.641375065E-1,1.081969168E0
2.108918151E1,1.027950048E0,-1.859000027E-1,-2.556124926E-1,1.075443099E0
2.109168520E1,1.027950048E0,-1.688500047E-1,-2.433750033E-1,1.069777088E0
2.109418982E1,1.029049993E0,-1.491875052E-1,-2.323749959E-1,1.065457150E0
2.109669451E1,1.036474943E0,-1.248499975E-1,-2.177999914E-1,1.066444872E0
2.109919912E1,1.043762445E0,-9.666249901E-2,-2.067999989E-1,1.068433396E0
2.110170366E1,1.052287459E0,-6.008749828E-2,-1.970375031E-1,1.072260781E0
2.110420835E1,1.055999994E0,-2.213750035E-2,-1.896124929E-1,1.073116468E0
2.110671297E1,1.057237506E0,2.062499896E-2,-1.883749962E-1,1.074086437E0
2.110921874E1,1.055999994E0,6.338749826E-2,-1.933249980E-1,1.075420159E0
2.111172243E1,1.052287459E0,1.084875017E-1,-2.055625021E-1,1.077652253E0
2.111422704E1,1.041287541E0,1.586750001E-1,-2.250874937E-1,1.077089541E0
2.111673174E1,1.026712537E0,2.074874938E-1,-2.543750107E-1,1.077912955E0
2.111923637E1,1.005949974E0,2.514874935E-1,-2.923249900E-1,1.077327810E0
2.112174098E1,9.827125072E-1,2.942500114E-1,-3.386625051E-1,1.080277387E0
2.112424583E1,9.557625055E-1,3.370124996E-1,-3.924250007E-1,1.086764359E0
2.112675045E1,9.252374768E-1,3.785375059E-1,-4.474250078E-1,1.095237038E0
2.112925606E1,8.897625208E-1,4.175874889E-1,-5.061374903E-1,1.105545935E0
2.113175968E1,8.482375145E-1,4.505875111E-1,-5.634750128E-1,1.113570867E0
2.113426460E1,8.006625175E-1,4.787749946E-1,-6.159999967E-1,1.117918583E0
2.113676898E1,7.358999848E-1,5.141124725E-1,-6.624749899E-1,1.115676268E0
2.113927383E1,6.601374745E-1,5.581125021E-1,-6.979500055E-1,1.111037920E0
2.114177844E1,5.795624852E-1,5.666375160E-1,-7.210500240E-1,1.084842793E0
2.114428314E1,4.817999899E-1,5.471125245E-1,-7.309499979E-1,1.032352287E0
2.114678775E1,3.693250120E-1,5.153499842E-1,-7.222874761E-1,9.610857239E-1
2.114929352E1,2.387000024E-1,4.775374830E-1,-6.857125163E-1,8.690347483E-1
2.115179691E1,8.841250092E-2,4.360125065E-1,-6.172375083E-1,7.608586056E-1
2.115430184E1,-7.892499864E-2,3.943499923E-1,-5.109499693E-1,6.502391429E-1
2.115680646E1,-2.659249902E-1,3.480125070E-1,-3.668499887E-1,5.713210303E-1
2.115931108E1,-4.712125063E-1,2.979624867E-1,-1.847999990E-1,5.873447959E-1
2.116181569E1,-6.935499907E-1,2.612499893E-1,2.653750032E-2,7.415978596E-1
2.116432031E1,-9.171249866E-1,2.857249975E-1,2.477750033E-1,9.920430775E-1
2.116682493E1,-1.188274980E0,3.430624902E-1,4.932124913E-1,1.331520883E0
2.116933054E1,-1.505900025E0,3.943499923E-1,7.534999847E-1,1.729453390E0
2.117183423E1,-1.833425045E0,3.590124846E-1,1.034549952E0,2.135563383E0
2.117433908E1,-2.231625080E0,2.795374990E-1,1.341174960E0,2.618595422E0
