"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.863337318E0,-1.021913719E1,1.470562458E1,1.784887433E0,1.799644360E1
9.865841859E0,-7.769575119E0,1.115908718E1,2.479949951E0,1.382178266E1
9.868346549E0,-5.614537239E0,7.872699738E0,2.933287382E0,1.010478127E1
9.870851381E0,-3.838175058E0,5.140850067E0,3.122624874E0,7.135174370E0
9.873355768E0,-2.416012526E0,3.035862446E0,3.082337379E0,4.955237737E0
9.875861612E0,-1.308037519E0,1.484312534E0,2.874574900E0,3.489602657E0
9.878365229E0,-4.760249853E-1,3.749625087E-1,2.539900064E0,2.611185364E0
9.880869920E0,1.164624989E-1,-3.738625050E-1,2.128087521E0,2.163814498E0
9.883374467E0,5.233250260E-1,-8.417750001E-1,1.687124968E0,1.956743440E0
9.885879083E0,7.933750153E-1,-1.094774961E0,1.247262478E0,1.839467265E0
9.888383698E0,9.717124701E-1,-1.198587537E0,8.318749666E-1,1.752955552E0
9.890888313E0,1.088999987E0,-1.192399979E0,4.592500031E-1,1.678883333E0
9.893392939E0,1.153762460E0,-1.103299975E0,1.368124932E-1,1.602234785E0
9.895898785E0,1.180575013E0,-9.432500005E-1,-1.369500011E-1,1.517311184E0
9.898402248E0,1.184287548E0,-7.354875207E-1,-3.641000092E-1,1.440849647E0
9.900906862E0,1.173287511E0,-5.046250224E-1,-5.486249924E-1,1.390050135E0
9.903411708E0,1.150050044E0,-2.590500116E-1,-6.964374781E-1,1.369214071E0
9.905916325E0,1.115949988E0,-1.223750040E-2,-8.100125194E-1,1.378990361E0
9.908420941E0,1.074287534E0,2.283875048E-1,-8.857749701E-1,1.410975498E0
9.910925631E0,1.024237514E0,4.569124877E-1,-9.297749996E-1,1.456816068E0
9.913430262E0,9.704750180E-1,6.657750010E-1,-9.420124888E-1,1.507469947E0
9.915936030E0,9.154750109E-1,8.515374660E-1,-9.260625243E-1,1.555892782E0
9.918439493E0,8.519499898E-1,1.007874966E0,-8.857749701E-1,1.589411221E0
9.920944107E0,7.871875167E-1,1.137400031E0,-8.247249722E-1,1.610439163E0
9.923448722E0,7.200874686E-1,1.239974976E0,-7.429124713E-1,1.614925027E0
9.925953568E0,6.491374969E-1,1.316974998E0,-6.463875175E-1,1.604250435E0
9.928458186E0,5.735124946E-1,1.368262529E0,-5.388625264E-1,1.578426987E0
9.930962801E0,4.965125024E-1,1.393975019E0,-4.215750098E-1,1.538641124E0
9.933467491E0,4.158000052E-1,1.400025010E0,-3.018124998E-1,1.491325068E0
9.935973271E0,3.364624977E-1,1.387787461E0,-1.820500046E-1,1.439549671E0
9.938476734E0,2.546499968E-1,1.353549957E0,-6.599999964E-2,1.378876393E0
9.940981347E0,1.751749963E-1,1.307212472E0,3.904999793E-2,1.319475513E0
9.943485963E0,1.018875018E-1,1.247262478E0,1.331000030E-1,1.258475412E0
9.945990809E0,3.464999795E-2,1.171499968E0,2.113374919E-1,1.190914074E0
9.948495411E0,-2.516249940E-2,1.087212443E0,2.736249864E-1,1.121398538E0
9.951000027E0,-7.411249727E-2,9.944000244E-1,3.188624978E-1,1.046898927E0
9.953504411E0,-1.131625026E-1,8.918250203E-1,3.493874967E-1,9.644839251E-1
9.956010179E0,-1.436875015E-1,7.891125083E-1,3.651999831E-1,8.813147432E-1
9.958513868E0,-1.644500047E-1,6.852999926E-1,3.701499999E-1,7.960470503E-1
9.961018481E0,-1.754499972E-1,5.852000117E-1,3.664374948E-1,7.124031112E-1
9.963523097E0,-1.803999990E-1,4.776749909E-1,3.517250121E-1,6.200226130E-1
9.966027712E0,-1.766874939E-1,3.701499999E-1,3.346749842E-1,5.293740057E-1
9.968532390E0,-1.694000065E-1,2.626250088E-1,3.114374876E-1,4.412046760E-1
9.971037237E0,-1.571625024E-1,1.563374996E-1,2.846249938E-1,3.607670343E-1
9.973541854E0,-1.399749964E-1,4.881250113E-2,2.576749921E-1,2.972743875E-1
9.976047390E0,-1.241625026E-1,-5.252499878E-2,2.283875048E-1,2.652094548E-1
9.978551085E0,-1.058750004E-1,-1.490499973E-1,1.991000026E-1,2.703076552E-1
9.981055467E0,-8.744999766E-2,-2.370499969E-1,1.709125042E-1,3.050430907E-1
9.983560314E0,-7.039999962E-2,-3.177624941E-1,1.428624988E-1,3.554417760E-1
9.986064931E0,-5.568749830E-2,-3.836250007E-1,1.183874980E-1,4.053206611E-1
9.988569621E0,-3.863750026E-2,-4.423374832E-1,9.404999763E-2,4.538730081E-1
9.991074230E0,-2.639999986E-2,-4.875749946E-1,7.328750193E-2,4.937584361E-1
9.993578845E0,-1.539999992E-2,-5.181000233E-1,5.486249924E-2,5.212242204E-1
9.996084612E0,-5.637499969E-3,-5.351499915E-1,4.028749838E-2,5.366939327E-1
9.998588307E0,4.124999978E-3,-5.424374938E-1,2.681249939E-2,5.431154209E-1
1.000109291E1,1.017499994E-2,-5.363875031E-1,1.828750037E-2,5.367956006E-1
1.000359753E1,1.512499992E-2,-5.205749869E-1,1.086249948E-2,5.209079348E-1
1.000610214E1,1.883750036E-2,-4.961000085E-1,9.762499481E-3,4.965534979E-1
1.000860676E1,2.117500082E-2,-4.593875110E-1,8.524999954E-3,4.599542820E-1
1.001111145E1,2.364999987E-2,-4.130499959E-1,9.762499481E-3,4.138416702E-1
1.001361599E1,2.364999987E-2,-3.580499887E-1,1.086249948E-2,3.589945833E-1
1.001612161E1,2.364999987E-2,-2.957625091E-1,1.457499992E-2,2.970643279E-1
1.001862530E1,2.117500082E-2,-2.224749923E-1,1.457499992E-2,2.239552042E-1
1.002113013E1,1.883750036E-2,-1.490499973E-1,1.086249948E-2,1.506278428E-1
1.002363475E1,1.636249945E-2,-7.095000148E-2,4.812499974E-3,7.297118783E-2
1.002613913E1,1.636249945E-2,1.099999994E-3,-1.237499993E-3,1.644605711E-2
1.002864375E1,1.512499992E-2,6.228749827E-2,-4.949999973E-3,6.428841702E-2
1.003114866E1,1.388750039E-2,1.135749966E-1,-8.662499487E-3,1.147483395E-1
1.003365320E1,1.512499992E-2,1.490499973E-1,-9.899999946E-3,1.501421904E-1
1.003615904E1,1.883750036E-2,1.709125042E-1,-9.899999946E-3,1.722322429E-1
1.003866243E1,1.883750036E-2,1.795749962E-1,-9.899999946E-3,1.808315257E-1
1.004116712E1,2.117500082E-2,1.819124967E-1,-9.899999946E-3,1.834081435E-1
1.004367174E1,2.117500082E-2,1.758625060E-1,-8.662499487E-3,1.773444123E-1
1.004617635E1,2.488750033E-2,1.648624986E-1,-8.662499487E-3,1.669552935E-1
1.004868097E1,2.364999987E-2,1.490499973E-1,-8.662499487E-3,1.511630348E-1
1.005118558E1,2.488750033E-2,1.318625063E-1,-7.424999960E-3,1.343958290E-1
1.005369043E1,2.241249941E-2,1.123374999E-1,-6.187499966E-3,1.147184343E-1
1.005619597E1,2.007500082E-2,9.281250089E-2,-4.949999973E-3,9.508768837E-2
1.005869974E1,1.759999990E-2,7.081250101E-2,-3.712499980E-3,7.306129586E-2
1.006120428E1,1.264999993E-2,5.004999787E-2,-0.000000000E0,5.162387805E-2
1.006370897E1,1.141249947E-2,3.286249936E-2,1.099999994E-3,3.480515778E-2
1.006621351E1,7.837500423E-3,1.457499992E-2,3.574999981E-3,1.693037685E-2
1.006871820E1,2.887499984E-3,-0.000000000E0,4.812499974E-3,5.612291168E-3
1.007122282E1,-6.874999963E-4,-1.223750040E-2,4.812499974E-3,1.316773436E-2
1.007372765E1,-3.162499983E-3,-1.966249943E-2,3.574999981E-3,2.023353441E-2
1.007623319E1,-3.162499983E-3,-2.571249940E-2,3.574999981E-3,2.615176201E-2
1.007873688E1,-3.162499983E-3,-2.818750031E-2,2.337499987E-3,2.846050748E-2
1.008124149E1,-1.924999990E-3,-2.571249940E-2,1.099999994E-3,2.580791061E-2
1.008374609E1,-1.924999990E-3,-2.323750034E-2,1.099999994E-3,2.334302994E-2
1.008625071E1,-3.162499983E-3,-1.842499897E-2,1.099999994E-3,1.872677210E-2
1.008875532E1,-4.399999976E-3,-1.223750040E-2,1.099999994E-3,1.305091628E-2
1.009126002E1,-5.637499969E-3,-4.949999973E-3,-0.000000000E0,7.502260035E-3
1.009376486E1,-3.162499983E-3,-0.000000000E0,-0.000000000E0,3.162499983E-3
1.009627040E1,-3.162499983E-3,2.337499987E-3,-0.000000000E0,3.932596131E-3
1.009877410E1,-1.924999990E-3,3.574999981E-3,-0.000000000E0,4.060326320E-3
1.010127871E1,4.124999978E-4,2.337499987E-3,-0.000000000E0,2.373618006E-3
1.010378333E1,4.124999978E-4,-0.000000000E0,-0.000000000E0,4.124999978E-4
1.010628794E1,4.124999978E-4,-0.000000000E0,-0.000000000E0,4.124999978E-4
1.010879256E1,2.887499984E-3,-3.712499980E-3,1.099999994E-3,4.830146193E-3
1.011129718E1,4.124999978E-3,-6.187499966E-3,1.099999994E-3,7.517365272E-3
1.011380179E1,5.362499971E-3,-9.899999946E-3,2.337499987E-3,1.149914393E-2
1.011630743E1,5.362499971E-3,-1.223750040E-2,2.337499987E-3,1.356380213E-2
1.011881112E1,5.362499971E-3,-1.347499993E-2,2.337499987E-3,1.468999439E-2
1.012131597E1,5.362499971E-3,-1.471249945E-2,2.337499987E-3,1.583281252E-2
1.012382059E1,4.124999978E-3,-1.594999991E-2,2.337499987E-3,1.663977248E-2
1.012632520E1,4.124999978E-3,-1.594999991E-2,2.337499987E-3,1.663977248E-2
1.012882982E1,4.124999978E-3,-1.347499993E-2,2.337499987E-3,1.428478750E-2
1.013133451E1,4.124999978E-3,-1.347499993E-2,2.337499987E-3,1.428478750E-2
1.013383905E1,4.124999978E-3,-1.223750040E-2,2.337499987E-3,1.312386936E-2
1.013634489E1,2.887499984E-3,-6.187499966E-3,2.337499987E-3,7.217112870E-3
1.013884837E1,4.124999978E-3,-4.949999973E-3,2.337499987E-3,6.854343932E-3
1.014135298E1,2.887499984E-3,-3.712499980E-3,2.337499987E-3,5.252068017E-3
1.014385760E1,2.887499984E-3,-0.000000000E0,3.574999981E-3,4.595463091E-3
1.014636221E1,4.124999978E-3,4.812499974E-3,2.337499987E-3,6.755715136E-3
1.014886683E1,2.887499984E-3,6.049999967E-3,2.337499987E-3,7.099581815E-3
1.015137168E1,1.649999991E-3,4.812499974E-3,2.337499987E-3,5.598800064E-3
1.015387629E1,1.649999991E-3,6.049999967E-3,2.337499987E-3,6.692451402E-3
1.015638214E1,4.124999978E-4,6.049999967E-3,2.337499987E-3,6.498966229E-3
1.015888553E1,1.649999991E-3,4.812499974E-3,1.099999994E-3,5.205060610E-3
1.016139015E1,-6.874999963E-4,4.812499974E-3,1.099999994E-3,4.984256437E-3
1.016389476E1,-1.924999990E-3,3.574999981E-3,1.099999994E-3,4.206691076E-3
1.016639945E1,-1.924999990E-3,3.574999981E-3,1.099999994E-3,4.206691076E-3
1.016890407E1,-6.874999963E-4,1.099999994E-3,1.099999994E-3,1.700781061E-3
1.017140870E1,4.124999978E-4,-0.000000000E0,1.099999994E-3,1.174800509E-3
1.017391332E1,1.649999991E-3,-1.237499993E-3,1.099999994E-3,2.337499987E-3
1.017641908E1,2.887499984E-3,-1.237499993E-3,2.337499987E-3,3.915733467E-3
1.017892278E1,4.124999978E-4,-2.474999987E-3,2.337499987E-3,3.429240058E-3
1.018142747E1,1.649999991E-3,-2.474999987E-3,2.337499987E-3,3.783124515E-3
1.018393209E1,2.887499984E-3,-3.712499980E-3,1.099999994E-3,4.830146193E-3
1.018643663E1,2.887499984E-3,-3.712499980E-3,1.099999994E-3,4.830146193E-3
1.018894132E1,1.649999991E-3,-3.712499980E-3,2.337499987E-3,4.687116626E-3
1.019144586E1,4.124999978E-4,-3.712499980E-3,1.099999994E-3,3.893945600E-3
1.019395056E1,1.649999991E-3,-6.187499966E-3,1.099999994E-3,6.497511508E-3
1.019645635E1,1.649999991E-3,-6.187499966E-3,1.099999994E-3,6.497511508E-3
1.019895981E1,4.124999978E-4,-4.949999973E-3,1.099999994E-3,5.087499972E-3
1.020146443E1,2.887499984E-3,-4.949999973E-3,1.099999994E-3,5.835251141E-3
1.020396927E1,1.649999991E-3,-4.949999973E-3,1.099999994E-3,5.332447814E-3
1.020647389E1,4.124999978E-4,-4.949999973E-3,1.099999994E-3,5.087499972E-3
1.020897865E1,2.887499984E-3,-3.712499980E-3,1.099999994E-3,4.830146193E-3
1.021148327E1,1.649999991E-3,-4.949999973E-3,1.099999994E-3,5.332447814E-3
1.021398788E1,1.649999991E-3,-3.712499980E-3,2.337499987E-3,4.687116626E-3
1.021649365E1,4.124999978E-4,-3.712499980E-3,2.337499987E-3,4.406440575E-3
1.021899705E1,-6.874999963E-4,-4.949999973E-3,1.099999994E-3,5.117143340E-3
1.022150174E1,4.124999978E-4,-3.712499980E-3,1.099999994E-3,3.893945600E-3
1.022400635E1,4.124999978E-4,-2.474999987E-3,2.337499987E-3,3.429240058E-3
1.022651120E1,4.124999978E-4,-2.474999987E-3,2.337499987E-3,3.429240058E-3
1.022901583E1,4.124999978E-4,-2.474999987E-3,1.099999994E-3,2.739668076E-3
1.023152052E1,4.124999978E-4,-1.237499993E-3,1.099999994E-3,1.706330117E-3
1.023402514E1,2.887499984E-3,1.099999994E-3,1.099999994E-3,3.279886604E-3
1.023653090E1,1.649999991E-3,2.337499987E-3,1.099999994E-3,3.065355795E-3
1.023903429E1,1.649999991E-3,3.574999981E-3,1.099999994E-3,4.088168883E-3
1.024153898E1,2.887499984E-3,4.812499974E-3,-0.000000000E0,5.612291168E-3
1.024404352E1,1.649999991E-3,6.049999967E-3,1.099999994E-3,6.366710262E-3
1.024654821E1,1.649999991E-3,4.812499974E-3,-0.000000000E0,5.087499972E-3
1.024905285E1,1.649999991E-3,4.812499974E-3,-0.000000000E0,5.087499972E-3
1.025155769E1,4.124999978E-4,2.337499987E-3,2.337499987E-3,3.331361378E-3
1.025406231E1,4.124999978E-4,1.099999994E-3,2.337499987E-3,2.616115905E-3
1.025656785E1,-6.874999963E-4,-0.000000000E0,1.099999994E-3,1.297172399E-3
1.025907162E1,-6.874999963E-4,-3.712499980E-3,-0.000000000E0,3.775620789E-3
1.026157624E1,1.649999991E-3,-3.712499980E-3,1.099999994E-3,4.208937640E-3
1.026408086E1,4.124999978E-4,-4.949999973E-3,1.099999994E-3,5.087499972E-3
1.026658547E1,1.649999991E-3,-4.949999973E-3,1.099999994E-3,5.332447814E-3
1.026909001E1,4.124999978E-4,-4.949999973E-3,1.099999994E-3,5.087499972E-3
1.027159492E1,1.649999991E-3,-1.237499993E-3,1.099999994E-3,2.337499987E-3
1.027409954E1,1.649999991E-3,-1.237499993E-3,1.099999994E-3,2.337499987E-3
1.027660516E1,2.887499984E-3,1.099999994E-3,1.099999994E-3,3.279886604E-3
1.027910877E1,1.649999991E-3,2.337499987E-3,-0.000000000E0,2.861189641E-3
1.028161338E1,2.887499984E-3,3.574999981E-3,1.099999994E-3,4.725281051E-3
1.028411800E1,4.124999978E-4,1.099999994E-3,1.099999994E-3,1.609396229E-3
1.028662261E1,1.649999991E-3,-0.000000000E0,1.099999994E-3,1.983053191E-3
1.028912723E1,4.124999978E-4,-0.000000000E0,1.099999994E-3,1.174800509E-3
1.029163192E1,4.124999978E-4,-2.474999987E-3,1.099999994E-3,2.739668076E-3
1.029413654E1,4.124999978E-4,-1.237499993E-3,-0.000000000E0,1.304439528E-3
1.029664230E1,-1.924999990E-3,-2.474999987E-3,-0.000000000E0,3.135482402E-3
1.029914577E1,-3.162499983E-3,-3.712499980E-3,3.574999981E-3,6.046874160E-3
1.030165061E1,-4.399999976E-3,-2.474999987E-3,4.812499974E-3,6.974652731E-3
1.030415523E1,-5.637499969E-3,2.337499987E-3,8.524999954E-3,1.048431859E-2
1.030665985E1,-9.349999949E-3,3.574999981E-3,9.762499481E-3,1.398247189E-2
1.030916446E1,-1.168750040E-2,4.812499974E-3,9.762499481E-3,1.597073003E-2
1.031166908E1,-1.416249946E-2,4.812499974E-3,7.287499961E-3,1.663863584E-2
1.031417369E1,-1.663750038E-2,2.337499987E-3,6.049999967E-3,1.785701052E-2
1.031667954E1,-2.034999989E-2,2.337499987E-3,2.337499987E-3,2.061674824E-2
1.031918300E1,-2.516249940E-2,-2.474999987E-3,-0.000000000E0,2.528392772E-2
1.032168762E1,-3.135000169E-2,-4.949999973E-3,-1.237499993E-3,3.176250167E-2
1.032419223E1,-3.616249934E-2,-7.424999960E-3,-3.712499980E-3,3.710309473E-2
1.032669707E1,-4.592499882E-2,-1.099999994E-2,-6.187499966E-3,4.762762508E-2
1.032920169E1,-5.444999784E-2,-1.347499993E-2,-8.662499487E-3,5.675752624E-2
1.033170638E1,-6.435000151E-2,-1.347499993E-2,-9.899999946E-3,6.648690335E-2
1.033421100E1,-7.287500054E-2,-1.347499993E-2,-1.223750040E-2,7.511389846E-2
1.033671675E1,-8.263749629E-2,-1.099999994E-2,-1.223750040E-2,8.425978998E-2
1.033922022E1,-9.116250277E-2,-6.187499966E-3,-1.223750040E-2,9.218808753E-2
1.034172506E1,-9.721250087E-2,-4.949999973E-3,-1.347499993E-2,9.826672096E-2
1.034422944E1,-1.046374962E-1,-4.949999973E-3,-1.471249945E-2,1.057826344E-1
1.034673406E1,-1.106875017E-1,-6.187499966E-3,-1.718750037E-2,1.121847510E-1
1.034923891E1,-1.168750003E-1,-3.712499980E-3,-1.718750037E-2,1.181903487E-1
1.035174353E1,-1.216875017E-1,1.099999994E-3,-1.718750037E-2,1.229002369E-1
1.035424814E1,-1.266375035E-1,8.524999954E-3,-1.594999991E-2,1.279223804E-1
1.035675366E1,-1.302125007E-1,1.952499896E-2,-1.223750040E-2,1.322356886E-1
1.035925736E1,-1.363999993E-1,3.176249936E-2,-9.899999946E-3,1.403988111E-1
1.036176197E1,-1.412124932E-1,4.386249930E-2,-6.187499966E-3,1.479972035E-1
1.036426659E1,-1.473999918E-1,6.228749827E-2,-2.474999987E-3,1.600394190E-1
1.036677128E1,-1.571625024E-1,8.910000324E-2,-0.000000000E0,1.806622892E-1
1.036927589E1,-1.779250056E-1,1.282874942E-1,2.337499987E-3,2.193637451E-1
1.037178074E1,-2.352624983E-1,2.454375029E-1,7.287499961E-3,3.400604631E-1
1.037428535E1,-4.747875035E-1,8.343499899E-1,2.186249942E-2,9.602296850E-1
1.037679089E1,-9.341750145E-1,2.111037493E0,3.533750027E-2,2.308768285E0
1.037929458E1,-1.308037519E0,3.021287441E0,5.486249924E-2,3.292741995E0
1.038179914E1,-1.443612456E0,3.151912451E0,1.000999957E-1,3.468225631E0
1.038430375E1,-1.438662529E0,2.872237444E0,1.526249945E-1,3.216021175E0
1.038680837E1,-1.397137523E0,2.495899916E0,1.868624985E-1,2.866431098E0
1.038931298E1,-1.356850028E0,2.183087587E0,2.039124966E-1,2.578467320E0
1.039181790E1,-1.341037512E0,2.007225037E0,2.063875049E-1,2.422793792E0
1.039432251E1,-1.343374968E0,1.932700038E0,1.991000026E-1,2.362123314E0
1.039682804E1,-1.353137493E0,1.930225015E0,1.868624985E-1,2.364670649E0
1.039933174E1,-1.351899981E0,1.922937512E0,1.721500009E-1,2.356895810E0
1.040183635E1,-1.327562451E0,1.894749999E0,1.563374996E-1,2.318823200E0
1.040434095E1,-1.289612532E0,1.842224956E0,1.428624988E-1,2.253287146E0
1.040684556E1,-1.238325000E0,1.771412492E0,1.355749965E-1,2.165578814E0
1.040935018E1,-1.171087503E0,1.663887501E0,1.368124932E-1,2.039285467E0
1.041185479E1,-1.097800016E0,1.530787468E0,1.428624988E-1,1.889149238E0
1.041435941E1,-1.047749996E0,1.492837548E0,1.440999955E-1,1.829510538E0
1.041686502E1,-9.989374876E-1,1.466024995E0,1.453374922E-1,1.779951790E0
1.041936872E1,-9.256500006E-1,1.337737441E0,1.538625062E-1,1.634026639E0
1.042187333E1,-8.474124670E-1,1.204499960E0,1.599124968E-1,1.481384504E0
1.042437795E1,-7.569375038E-1,1.007874966E0,1.673374921E-1,1.271521989E0
1.042688279E1,-6.678375006E-1,8.355875015E-1,1.721500009E-1,1.083443133E0
1.042938741E1,-5.761250257E-1,6.413000226E-1,1.758625060E-1,8.798371357E-1
1.043189203E1,-4.796000123E-1,4.251500070E-1,1.771000028E-1,6.649309071E-1
1.043439664E1,-3.892624974E-1,2.308624983E-1,1.709125042E-1,4.837704715E-1
1.043690249E1,-3.122625053E-1,8.181250095E-2,1.611499935E-1,3.607914605E-1
1.043940595E1,-2.499749959E-1,-3.176249936E-2,1.490499973E-1,2.927665565E-1
1.044191079E1,-1.974499971E-1,-1.149500012E-1,1.331000030E-1,2.644156102E-1
1.044441541E1,-1.424500048E-1,-2.077624947E-1,1.208624989E-1,2.794011484E-1
1.044692002E1,-8.387500048E-2,-3.103374839E-1,1.172875017E-1,3.421998359E-1
1.044942441E1,-1.292499993E-2,-4.533374906E-1,1.245749965E-1,4.703199610E-1
1.045192926E1,7.259999961E-2,-6.671500206E-1,1.403875053E-1,6.856154619E-1
1.045443388E1,1.384624988E-1,-8.295375109E-1,1.428624988E-1,8.530615682E-1
1.045693950E1,1.446499974E-1,-7.966749668E-1,1.258125007E-1,8.194165057E-1
1.045944311E1,1.091749966E-1,-6.451500058E-1,1.196250021E-1,6.651675361E-1
1.046194774E1,7.259999961E-2,-5.181000233E-1,1.233374998E-1,5.375039841E-1
1.046445244E1,4.441250116E-2,-4.423374832E-1,1.355749965E-1,4.647746755E-1
1.046695705E1,2.364999987E-2,-4.166249931E-1,1.490499973E-1,4.431157964E-1
1.046946166E1,1.759999990E-2,-4.423374832E-1,1.588124931E-1,4.703122548E-1
1.047196629E1,1.141249947E-2,-4.703874886E-1,1.636250019E-1,4.981644064E-1
1.047447090E1,-1.924999990E-3,-4.691500068E-1,1.611499935E-1,4.960592252E-1
1.047697675E1,-1.911249943E-2,-4.496249855E-1,1.513874978E-1,4.748116360E-1
1.047948036E1,-3.987500072E-2,-4.190999866E-1,1.331000030E-1,4.415319074E-1
1.048198506E1,-5.816249922E-2,-3.922874928E-1,1.098624989E-1,4.115119949E-1
1.048448967E1,-6.668750197E-2,-3.958624899E-1,8.538749814E-2,4.104209530E-1
1.048699429E1,-6.792499870E-2,-4.251500070E-1,5.981250107E-2,4.346767410E-1
1.048949890E1,-5.939999968E-2,-4.655750096E-1,3.409999982E-2,4.705860809E-1
1.049200352E1,-4.111250117E-2,-5.278624892E-1,1.086249948E-2,5.295725061E-1
1.049450813E1,-2.392499894E-2,-5.938624740E-1,-1.223750040E-2,5.944701843E-1
1.049701390E1,-4.399999976E-3,-6.476249695E-1,-2.942499891E-2,6.483080222E-1
1.049951736E1,1.636249945E-2,-7.013875246E-1,-4.647500068E-2,7.031160052E-1
1.050202220E1,4.193750024E-2,-7.550125122E-1,-6.118749827E-2,7.586478481E-1
1.050452662E1,6.517499685E-2,-7.904874682E-1,-7.342500240E-2,7.965610138E-1
1.050703146E1,8.470000327E-2,-8.197749853E-1,-8.318749815E-2,8.283267936E-1
1.050953608E1,1.055999994E-1,-8.381999731E-1,-9.418749809E-2,8.500599035E-1
1.051204077E1,1.214125007E-1,-8.417750001E-1,-1.039500013E-1,8.568148860E-1
1.051454538E1,1.324124932E-1,-8.307750225E-1,-1.099999994E-1,8.484221863E-1
1.051705116E1,1.421750039E-1,-8.100125194E-1,-1.149500012E-1,8.303899783E-1
1.051955463E1,1.446499974E-1,-7.660124898E-1,-1.161874980E-1,7.881613356E-1
1.052205924E1,1.384624988E-1,-7.037249804E-1,-1.137124971E-1,7.261757663E-1
1.052456386E1,1.348875016E-1,-6.389625072E-1,-1.124750003E-1,6.626600557E-1
1.052706870E1,1.299374998E-1,-5.816249847E-1,-1.149500012E-1,6.069471802E-1
1.052957332E1,1.251250058E-1,-5.253875256E-1,-1.149500012E-1,5.521791574E-1
1.053207793E1,1.201749966E-1,-4.679124951E-1,-1.137124971E-1,4.963009822E-1
1.053458255E1,1.214125007E-1,-4.203374982E-1,-1.099999994E-1,4.511370164E-1
1.053708838E1,1.214125007E-1,-3.800500035E-1,-1.062875018E-1,4.128874345E-1
1.053959177E1,1.176999956E-1,-3.275249898E-1,-9.899999946E-2,3.618382344E-1
1.054209669E1,1.067000031E-1,-2.565749884E-1,-8.552499861E-2,2.907406761E-1
1.054460131E1,9.212499857E-2,-1.747625023E-1,-6.476250291E-2,2.079017301E-1
1.054710592E1,7.012499869E-2,-8.552499861E-2,-3.547500074E-2,1.161486828E-1
1.054961052E1,4.564999789E-2,-1.099999994E-2,-4.949999973E-3,4.721678521E-2
1.055211513E1,2.488750033E-2,4.757500067E-2,2.681249939E-2,6.001398575E-2
1.055461975E1,7.837500423E-3,8.181250095E-2,5.362499878E-2,9.813435800E-2
1.055712529E1,-5.637499969E-3,9.528750181E-2,6.957499683E-2,1.181193024E-1
1.055962907E1,-1.292499993E-2,8.428750187E-2,8.057499677E-2,1.173190892E-1
1.056213361E1,-2.034999989E-2,5.857500061E-2,8.910000324E-2,1.085539671E-1
1.056463830E1,-2.268750034E-2,2.557500079E-2,9.281250089E-2,9.890886542E-2
1.056714292E1,-2.392499894E-2,-1.718750037E-2,9.638749808E-2,1.007887173E-1
1.056964753E1,-2.158750035E-2,-6.723749638E-2,1.025749967E-1,1.245332527E-1
1.057215238E1,-1.416249946E-2,-1.209999993E-1,1.160499975E-1,1.682533154E-1
1.057465699E1,-3.162499983E-3,-1.784749925E-1,1.293874979E-1,2.204641671E-1
1.057716261E1,1.141249947E-2,-2.382874936E-1,1.501500010E-1,2.818797573E-1
1.057966622E1,2.983750030E-2,-3.055250049E-1,1.783374995E-1,3.550212230E-1
1.058217083E1,5.293750018E-2,-3.800500035E-1,2.125750035E-1,4.386667485E-1
1.058467545E1,8.236250281E-2,-4.679124951E-1,2.516250014E-1,5.376251727E-1
1.058718006E1,1.176999956E-1,-5.766749978E-1,2.906749845E-1,6.564291955E-1
1.058968468E1,1.581249982E-1,-6.927250028E-1,3.286249936E-1,7.828574780E-1
1.059218960E1,2.032250017E-1,-8.027250171E-1,3.651999831E-1,9.050076696E-1
1.059469400E1,2.496999949E-1,-9.162999988E-1,4.006749988E-1,1.030774578E0
1.059719977E1,3.046999872E-1,-1.015300035E0,4.019125104E-1,1.133670989E0
1.059970347E1,3.792249858E-1,-1.056825042E0,2.858625054E-1,1.158623377E0
1.060220808E1,4.415124953E-1,-1.069062471E0,7.452499866E-2,1.159043496E0
1.060471270E1,4.867500067E-1,-9.432500005E-1,-1.051874980E-1,1.066635149E0
1.060721731E1,5.795624852E-1,-5.119125247E-1,-2.138125002E-1,8.022860416E-1
1.060972193E1,6.943749785E-1,7.933750004E-2,-2.847625017E-1,7.546792247E-1
1.061222654E1,7.688999772E-1,5.717250109E-1,-3.128125072E-1,1.007932700E0
1.061473116E1,7.738500237E-1,8.478249907E-1,-2.847625017E-1,1.182683709E0
1.061723700E1,7.371374965E-1,9.638749957E-1,-2.028124928E-1,1.230268102E0
1.061974046E1,6.943749785E-1,1.016399980E0,-9.171249717E-2,1.234356801E0
1.062224530E1,6.578000188E-1,1.054212451E0,3.052499890E-2,1.242978894E0
1.062474969E1,6.393749714E-1,1.081162453E0,1.526249945E-1,1.265309050E0
1.062725454E1,6.381375194E-1,1.085975051E0,2.771999836E-1,1.289729094E0
1.062975915E1,6.578000188E-1,1.082399964E0,3.859624863E-1,1.324106336E0
1.063226384E1,6.968500018E-1,1.092162490E0,4.789125025E-1,1.381222652E0
1.063476846E1,7.506124973E-1,1.134925008E0,5.594875216E-1,1.471224042E0
1.063727423E1,8.104249835E-1,1.214262486E0,6.364874840E-1,1.592588570E0
1.063977762E1,8.716124892E-1,1.325500011E0,7.182999849E-1,1.741440059E0
1.064228229E1,9.314249754E-1,1.457499981E0,8.038250208E-1,1.907352443E0
