"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.368901373E1,-2.268749923E-1,-1.699499935E-1,-4.120875001E-1,5.001713408E-1
2.369151712E1,-2.476374954E-1,-1.248499975E-1,-3.533749878E-1,4.492056690E-1
2.369402203E1,-2.744500041E-1,-8.084999770E-2,-3.081375062E-1,4.204857306E-1
2.369652642E1,-3.074499965E-1,-3.079999983E-2,-2.898499966E-1,4.236592508E-1
2.369903127E1,-3.477374911E-1,1.567500085E-2,-2.910875082E-1,4.537609567E-1
2.370153588E1,-3.954499960E-1,6.572499871E-2,-3.045625091E-1,5.034469155E-1
2.370404055E1,-4.417875111E-1,1.097249985E-1,-3.240875006E-1,5.587919902E-1
2.370654516E1,-4.822124839E-1,1.489125043E-1,-3.423750103E-1,6.098560988E-1
2.370905093E1,-5.150749683E-1,1.757249981E-1,-3.533749878E-1,6.488878023E-1
2.371155440E1,-5.370749831E-1,1.964875013E-1,-3.583250046E-1,6.748730877E-1
2.371405904E1,-5.505499840E-1,2.074874938E-1,-3.594250083E-1,6.894510001E-1
2.371656388E1,-5.640249848E-1,2.135374993E-1,-3.558500111E-1,7.002511532E-1
2.371906850E1,-5.676000118E-1,2.124374956E-1,-3.473249972E-1,6.985228104E-1
2.372157312E1,-5.615500212E-1,1.977249980E-1,-3.363249898E-1,6.837748898E-1
2.372407773E1,-5.542625189E-1,1.854874939E-1,-3.289000094E-1,6.706621850E-1
2.372658235E1,-5.457375050E-1,1.744875014E-1,-3.265624940E-1,6.594834152E-1
2.372908819E1,-5.358374715E-1,1.647250056E-1,-3.216125071E-1,6.462899721E-1
2.373159166E1,-5.285499692E-1,1.549624950E-1,-3.203749955E-1,6.371958745E-1
2.373409650E1,-5.273125172E-1,1.451999992E-1,-3.203749955E-1,6.338624995E-1
2.373660112E1,-5.358374715E-1,1.489125043E-1,-3.240875006E-1,6.436842687E-1
2.373910581E1,-5.615500212E-1,1.757249981E-1,-3.265624940E-1,6.729493025E-1
2.374161043E1,-6.006000042E-1,2.270125002E-1,-3.240875006E-1,7.192271882E-1
2.374411504E1,-6.568375230E-1,3.113000095E-1,-3.155624866E-1,7.924158697E-1
2.374661966E1,-7.191249728E-1,4.152500033E-1,-3.008500040E-1,8.832236504E-1
2.374912550E1,-7.814124823E-1,5.361124873E-1,-2.825624943E-1,9.888698750E-1
2.375162912E1,-8.486499786E-1,6.814500093E-1,-2.593249977E-1,1.118852249E0
2.375413374E1,-9.121749997E-1,8.427374959E-1,-2.300374955E-1,1.263007113E0
2.375663835E1,-9.671750069E-1,1.002787471E0,-1.970375031E-1,1.407065735E0
2.375914297E1,-1.009937525E0,1.160362482E0,-1.737999916E-1,1.548102494E0
2.376164758E1,-1.041700006E0,1.311887503E0,-1.567499936E-1,1.682485745E0
2.376415227E1,-1.067412496E0,1.446362495E0,-1.457500011E-1,1.803490218E0
2.376665689E1,-1.086937547E0,1.562412500E0,-1.432749927E-1,1.908689020E0
2.376916266E1,-1.100275040E0,1.652750015E0,-1.445125043E-1,1.990746503E0
2.377166612E1,-1.111274958E0,1.718750000E0,-1.518000066E-1,2.052334484E0
2.377417074E1,-1.118700027E0,1.760275006E0,-1.590874940E-1,2.091737718E0
2.377667559E1,-1.124750018E0,1.779799938E0,-1.665125042E-1,2.111984100E0
2.377918021E1,-1.124750018E0,1.767562509E0,-1.725624949E-1,2.102169746E0
2.378168482E1,-1.116225004E0,1.726037502E0,-1.750375032E-1,2.062959487E0
2.378418951E1,-1.108937502E0,1.671037436E0,-1.750375032E-1,2.013143468E0
2.378669413E1,-1.096699953E0,1.600224972E0,-1.725624949E-1,1.947626392E0
2.378919989E1,-1.075937510E0,1.525699973E0,-1.640374959E-1,1.874115854E0
2.379170358E1,-1.053937435E0,1.447462440E0,-1.518000066E-1,1.796934855E0
2.379420820E1,-1.029462457E0,1.369362473E0,-1.322750002E-1,1.718267502E0
2.379671281E1,-1.006224990E0,1.304600000E0,-1.090374961E-1,1.651169000E0
2.379921743E1,-9.879375100E-1,1.238600016E0,-8.456250280E-2,1.586600561E0
2.380172213E1,-9.757000208E-1,1.181262493E0,-6.256250292E-2,1.533390255E0
2.380422675E1,-9.659374952E-1,1.131075025E0,-4.551250115E-2,1.488098567E0
2.380673136E1,-9.611250162E-1,1.096837521E0,-3.451250121E-2,1.458768301E0
2.380923713E1,-9.524624944E-1,1.067549944E0,-2.722499892E-2,1.430939861E0
2.381174080E1,-9.439374804E-1,1.051737547E0,-2.722499892E-2,1.413474809E0
2.381424518E1,-9.391250014E-1,1.046787500E0,-2.722499892E-2,1.406577776E0
2.381675003E1,-9.316999912E-1,1.035787463E0,-2.846249938E-2,1.393459959E0
2.381925465E1,-9.219374657E-1,1.010212541E0,-2.474999987E-2,1.367885460E0
2.382175939E1,-9.121749997E-1,9.710249901E-1,-1.374999993E-2,1.332344484E0
2.382426401E1,-9.061250091E-1,9.454500079E-1,-7.699999958E-3,1.309579146E0
2.382676885E1,-8.974624872E-1,9.259250164E-1,-8.799999952E-3,1.289516767E0
2.382927447E1,-8.804125190E-1,8.952624798E-1,-1.127499994E-2,1.255686361E0
2.383177785E1,-8.571749926E-1,8.549749851E-1,-1.498750038E-2,1.210766624E0
2.383428270E1,-8.316000104E-1,8.073999882E-1,-1.374999993E-2,1.159155891E0
2.383678731E1,-8.021749854E-1,7.474499941E-1,-7.699999958E-3,1.096460437E0
2.383929193E1,-7.716500163E-1,6.778749824E-1,3.299999982E-3,1.027116902E0
2.384179664E1,-7.473124862E-1,6.081625223E-1,1.801249944E-2,9.636711346E-1
2.384430126E1,-7.301250100E-1,5.325375199E-1,3.506249934E-2,9.043827283E-1
2.384680611E1,-7.191249728E-1,4.567750096E-1,5.582499877E-2,8.537567373E-1
2.384931172E1,-7.215999961E-1,3.858250082E-1,7.672499865E-2,8.218602172E-1
2.385181534E1,-7.276499867E-1,3.297249973E-1,9.748750180E-2,8.047961792E-1
2.385432006E1,-7.398874760E-1,2.917749882E-1,1.193500012E-1,8.042453255E-1
2.385682467E1,-7.508875132E-1,2.612499893E-1,1.390125006E-1,8.070985625E-1
2.385932929E1,-7.643625140E-1,2.319625020E-1,1.560624987E-1,8.138870675E-1
2.386183390E1,-7.753624916E-1,2.014375031E-1,1.707749963E-1,8.191020452E-1
2.386433874E1,-7.803124785E-1,1.696749926E-1,1.805374920E-1,8.187007715E-1
2.386684336E1,-7.875999808E-1,1.451999992E-1,1.878249943E-1,8.226025760E-1
2.386934890E1,-7.936499715E-1,1.379124969E-1,1.915374994E-1,8.280016593E-1
2.387185259E1,-7.973625064E-1,1.342000067E-1,1.915374994E-1,8.309532009E-1
2.387435721E1,-8.010749817E-1,1.354375035E-1,1.865874976E-1,8.335942286E-1
2.387686183E1,-7.986000180E-1,1.366750002E-1,1.792999953E-1,8.298135530E-1
2.387936652E1,-8.021749854E-1,1.342000067E-1,1.707749963E-1,8.310586311E-1
2.388187106E1,-8.010749817E-1,1.256749928E-1,1.610125005E-1,8.267045152E-1
2.388437598E1,-7.998374701E-1,9.748750180E-2,1.523499936E-1,8.200331164E-1
2.388688060E1,-7.936499715E-1,7.067500055E-2,1.463000029E-1,8.101104393E-1
2.388938621E1,-7.948874831E-1,9.515000135E-2,1.487749964E-1,8.142687720E-1
2.389188983E1,-7.973625064E-1,1.500124931E-1,1.535875052E-1,8.257601567E-1
2.389439444E1,-8.034124970E-1,2.135374993E-1,1.633500010E-1,8.472031202E-1
2.389689906E1,-8.034124970E-1,2.600125074E-1,1.755875051E-1,8.625016617E-1
2.389940367E1,-7.998374701E-1,2.807750106E-1,1.865874976E-1,8.679801146E-1
2.390190836E1,-7.948874831E-1,2.770625055E-1,1.938749999E-1,8.638270998E-1
2.390441321E1,-7.875999808E-1,2.600125074E-1,2.012999952E-1,8.534880912E-1
2.390691760E1,-7.803124785E-1,2.355374992E-1,2.012999952E-1,8.395755867E-1
2.390942343E1,-7.643625140E-1,2.222000062E-1,1.890625060E-1,8.181488415E-1
2.391192705E1,-7.436000109E-1,2.404875010E-1,1.535875052E-1,7.964699216E-1
2.391443166E1,-7.068874836E-1,2.673000097E-1,1.108250022E-1,7.638202608E-1
2.391693627E1,-6.703125238E-1,3.052499890E-1,7.424999774E-2,7.402766359E-1
2.391944097E1,-6.238374710E-1,3.015374839E-1,4.124999791E-2,6.941178623E-1
2.392194557E1,-5.823125243E-1,2.747249901E-1,1.196249947E-2,6.439757741E-1
2.392445018E1,-5.432624817E-1,2.355374992E-1,-2.103750035E-2,5.924986194E-1
2.392695503E1,-5.040749907E-1,1.940124929E-1,-5.527500063E-2,5.429436153E-1
2.392946064E1,-4.712125063E-1,1.610125005E-1,-9.432499856E-2,5.068169855E-1
2.393196435E1,-4.430249929E-1,1.342000067E-1,-1.335124969E-1,4.817741930E-1
2.393446897E1,-4.197874963E-1,1.121999994E-1,-1.713249981E-1,4.670788337E-1
2.393697358E1,-4.014999866E-1,9.515000135E-2,-2.055625021E-1,4.609899178E-1
2.393947820E1,-3.929750025E-1,8.043749630E-2,-2.373249978E-1,4.660715589E-1
2.394198305E1,-3.844499886E-1,5.719999969E-2,-2.653749883E-1,4.706352283E-1
2.394448766E1,-3.746874928E-1,3.767500073E-2,-2.886124849E-1,4.744547285E-1
2.394699228E1,-3.672625124E-1,1.814999990E-2,-3.081375062E-1,4.797498289E-1
2.394949789E1,-3.574999869E-1,-1.374999993E-3,-3.253250122E-1,4.833678670E-1
2.395200159E1,-3.367374837E-1,-3.079999983E-2,-3.375625014E-1,4.777962069E-1
2.395450621E1,-3.074499965E-1,-6.489999592E-2,-3.448500037E-1,4.665394248E-1
2.395701082E1,-2.671625018E-1,-1.163249984E-1,-3.460874856E-1,4.524199988E-1
2.395951567E1,-2.206874937E-1,-1.786125004E-1,-3.423750103E-1,4.447763964E-1
2.396202029E1,-1.706375033E-1,-2.421374917E-1,-3.313750029E-1,4.444739755E-1
2.396452490E1,-1.168750003E-1,-3.166624904E-1,-3.167999983E-1,4.629223881E-1
2.396702952E1,-6.063750014E-2,-3.911874890E-1,-2.996124923E-1,4.964596696E-1
2.396953514E1,-6.874999963E-3,-4.570499957E-1,-2.838000059E-1,5.380375521E-1
2.397203876E1,4.193750024E-2,-5.120499730E-1,-2.703250051E-1,5.805424508E-1
2.397454345E1,8.470000327E-2,-5.572875142E-1,-2.617999911E-1,6.215164514E-1
2.397704806E1,1.201749966E-1,-5.939999819E-1,-2.543750107E-1,6.572553951E-1
2.397955268E1,1.482249945E-1,-6.171000004E-1,-2.483250052E-1,6.815044884E-1
2.398205752E1,1.727000028E-1,-6.330500245E-1,-2.398000062E-1,6.986284187E-1
2.398456214E1,1.874125004E-1,-6.355249882E-1,-2.323749959E-1,7.021492681E-1
2.398706676E1,1.982749999E-1,-6.305750012E-1,-2.226125002E-1,6.974913139E-1
2.398957237E1,1.971749961E-1,-6.159999967E-1,-2.116124928E-1,6.805246668E-1
2.399207599E1,1.874125004E-1,-5.952374935E-1,-1.995124966E-1,6.551613200E-1
2.399458060E1,1.654125005E-1,-5.670499802E-1,-1.860374957E-1,6.192874334E-1
2.399708526E1,1.372250021E-1,-5.279999971E-1,-1.700875014E-1,5.714406848E-1
2.399958987E1,9.817499667E-2,-4.815250039E-1,-1.567499936E-1,5.158247957E-1
2.400209472E1,4.936249927E-2,-4.547125101E-1,-1.457500011E-1,4.800449833E-1
2.400459933E1,-8.112499490E-3,-4.547125101E-1,-1.370874941E-1,4.749971164E-1
2.400710402E1,-7.658749819E-2,-4.839999974E-1,-1.322750002E-1,5.075611471E-1
2.400960979E1,-1.511124969E-1,-5.377625227E-1,-1.322750002E-1,5.740384945E-1
2.401211318E1,-2.329249978E-1,-6.183375120E-1,-1.310375035E-1,6.736216747E-1
2.401461787E1,-3.134999871E-1,-7.123875022E-1,-1.310375035E-1,7.892711971E-1
2.401712249E1,-3.929750025E-1,-8.163374662E-1,-1.310375035E-1,9.154272438E-1
2.401962733E1,-4.650250077E-1,-9.213874936E-1,-1.310375035E-1,1.040372048E0
2.402213196E1,-5.273125172E-1,-1.019150019E0,-1.310375035E-1,1.154944189E0
2.402463657E1,-5.750250220E-1,-1.102200031E0,-1.335124969E-1,1.250329665E0
2.402714119E1,-6.115999818E-1,-1.159537435E0,-1.383250058E-1,1.318224339E0
2.402964680E1,-6.300249696E-1,-1.197487473E0,-1.480875015E-1,1.361189781E0
2.403215050E1,-6.373124719E-1,-1.218250036E0,-1.627999991E-1,1.384486973E0
2.403465533E1,-6.373124719E-1,-1.235299945E0,-1.835625023E-1,1.402080002E0
2.403715971E1,-6.300249696E-1,-1.245062470E0,-2.080374956E-1,1.410812396E0
2.403966456E1,-6.165499687E-1,-1.241487503E0,-2.410375029E-1,1.406955636E0
2.404216918E1,-5.995000005E-1,-1.229249954E0,-2.727999985E-1,1.394587946E0
2.404467379E1,-5.810750127E-1,-1.207249999E0,-3.093749881E-1,1.375068585E0
2.404717842E1,-5.603125095E-1,-1.187724948E0,-3.473249972E-1,1.358409111E0
2.404968403E1,-5.370749831E-1,-1.168200016E0,-3.838999867E-1,1.341834571E0
2.405218765E1,-5.163124800E-1,-1.146199942E0,-4.206124842E-1,1.325619759E0
2.405469234E1,-4.932124913E-1,-1.122962475E0,-4.559499919E-1,1.308508187E0
2.405719719E1,-4.712125063E-1,-1.098487496E0,-4.877125025E-1,1.290960685E0
2.405970182E1,-4.540250003E-1,-1.063150048E0,-5.171374679E-1,1.266435110E0
2.406220643E1,-4.382124841E-1,-1.027675033E0,-5.414749980E-1,1.241507683E0
2.406471112E1,-4.259749949E-1,-9.909625053E-1,-5.634750128E-1,1.216949248E0
2.406721574E1,-4.149749875E-1,-9.421499968E-1,-5.806624889E-1,1.181955914E0
2.406972156E1,-4.087874889E-1,-8.931999803E-1,-5.916625261E-1,1.146724884E0
2.407222502E1,-4.027374983E-1,-8.383374810E-1,-5.977125168E-1,1.105562064E0
2.407472987E1,-4.014999866E-1,-7.783874869E-1,-5.989499688E-1,1.061051546E0
2.407723425E1,-3.966875076E-1,-7.123875022E-1,-5.928999782E-1,1.008160362E0
2.407973910E1,-3.942124844E-1,-6.440500021E-1,-5.819000006E-1,9.533160539E-1
2.408224372E1,-3.917374909E-1,-5.792874694E-1,-5.634750128E-1,8.980736740E-1
2.408474833E1,-3.867875040E-1,-5.207124949E-1,-5.391374826E-1,8.434543857E-1
2.408725295E1,-3.782624900E-1,-4.692874849E-1,-5.084750056E-1,7.885810587E-1
2.408975879E1,-3.709749877E-1,-4.252874851E-1,-4.731374979E-1,7.364448238E-1
2.409226227E1,-3.587374985E-1,-3.924250007E-1,-4.303750098E-1,6.840413899E-1
2.409476688E1,-3.441624939E-1,-3.654749990E-1,-3.876124918E-1,6.342422573E-1
2.409727173E1,-3.257375062E-1,-3.471874893E-1,-3.411374986E-1,5.856781271E-1
2.409977612E1,-3.147374988E-1,-3.092375100E-1,-2.873750031E-1,5.265661621E-1
2.410228098E1,-3.159750104E-1,-2.396624982E-1,-2.238499969E-1,4.553977837E-1
2.410478559E1,-3.514499962E-1,-9.308750182E-2,-1.420374960E-1,3.903293905E-1
2.410729028E1,-4.284499884E-1,1.720124930E-1,-3.079999983E-2,4.627162524E-1
2.410979582E1,-5.285499692E-1,4.860624969E-1,1.157749966E-1,7.273415090E-1
2.411229951E1,-5.835499763E-1,6.766374707E-1,2.782999873E-1,9.358524054E-1
2.411480413E1,-5.920749903E-1,7.731624842E-1,4.321624935E-1,1.065409518E0
2.411730897E1,-5.995000005E-1,8.709250093E-1,5.763999820E-1,1.204220728E0
2.411981359E1,-6.202625036E-1,9.697874784E-1,6.972625256E-1,1.345878284E0
2.412231827E1,-6.543624997E-1,1.056550026E0,7.864999771E-1,1.470738064E0
2.412482289E1,-7.020750046E-1,1.126262546E0,8.402624726E-1,1.570801597E0
2.412732750E1,-7.570750117E-1,1.186074972E0,8.670749664E-1,1.652802290E0
2.412983327E1,-8.218374848E-1,1.232550025E0,8.658375144E-1,1.715887822E0
2.413233673E1,-8.901749849E-1,1.256887436E0,8.450750113E-1,1.756795180E0
2.413484135E1,-9.598875046E-1,1.252074957E0,8.218374848E-1,1.778902069E0
2.413734619E1,-1.029462457E0,1.213024974E0,7.913125157E-1,1.776906873E0
2.413985081E1,-1.105224967E0,1.180024981E0,7.449749708E-1,1.780159794E0
2.414235542E1,-1.174800038E0,1.149500012E0,6.837875247E-1,1.780188413E0
2.414486004E1,-1.244512439E0,1.118837476E0,6.117374897E-1,1.781805619E0
2.414736472E1,-1.309275031E0,1.079787493E0,5.262125134E-1,1.776806615E0
2.414987049E1,-1.371562481E0,1.029737473E0,4.346374869E-1,1.769308522E0
2.415237395E1,-1.429037452E0,9.747374654E-1,3.368749917E-1,1.762312664E0
2.415487880E1,-1.483899951E0,9.149249792E-1,2.378749996E-1,1.759440621E0
2.415738341E1,-1.529137492E0,8.489249945E-1,1.438249946E-1,1.754884824E0
2.415988812E1,-1.568187475E0,7.889750004E-1,5.582499877E-2,1.756362701E0
2.416239274E1,-1.592662454E0,7.206375003E-1,-1.127499994E-2,1.748147369E0
2.416489736E1,-1.592662454E0,6.411625147E-1,-5.403750017E-2,1.717726146E0
2.416740220E1,-1.573137522E0,5.691124797E-1,-7.122500241E-2,1.674432345E0
2.416990782E1,-1.530375004E0,5.092999935E-1,-7.232499868E-2,1.614516968E0
2.417241143E1,-1.472900033E0,4.701125026E-1,-6.751249731E-2,1.547578176E0
2.417491612E1,-1.399612546E0,4.530625045E-1,-6.022499874E-2,1.472347772E0
2.417742066E1,-1.325087547E0,4.481124878E-1,-5.527500063E-2,1.399898973E0
2.417992528E1,-1.250562549E0,4.591124952E-1,-5.527500063E-2,1.333321528E0
2.418242997E1,-1.177274942E0,4.835875034E-1,-6.022499874E-2,1.274150781E0
2.418493459E1,-1.108937502E0,5.215374827E-1,-6.751249731E-2,1.227314820E0
2.418743920E1,-1.042937517E0,5.593500137E-1,-7.727500051E-2,1.185985889E0
2.418994505E1,-9.829875231E-1,5.948249698E-1,-8.579999954E-2,1.152147063E0
2.419244866E1,-9.329375029E-1,6.338750124E-1,-8.951249719E-2,1.131451458E0
2.419495326E1,-8.914124966E-1,6.668750048E-1,-8.827500045E-2,1.116750190E0
2.419745788E1,-8.571749926E-1,6.901124716E-1,-8.332499862E-2,1.103606473E0
2.419996250E1,-8.303624988E-1,7.011125088E-1,-7.727500051E-2,1.089510007E0
2.420246711E1,-8.095999956E-1,7.084000111E-1,-6.751249731E-2,1.077887130E0
2.420497179E1,-7.936499715E-1,7.121124864E-1,-5.651250109E-2,1.067791240E0
2.420747641E1,-7.803124785E-1,7.059249878E-1,-4.179999977E-2,1.053074020E0
2.420998218E1,-7.704125047E-1,6.826875210E-1,-2.351249941E-2,1.029636109E0
2.421248587E1,-7.618874907E-1,6.411625147E-1,-6.462499965E-3,9.957929919E-1
2.421499051E1,-7.533624768E-1,6.058250070E-1,2.199999988E-3,9.667387447E-1
2.421749513E1,-7.436000109E-1,5.874000192E-1,4.537499975E-3,9.476288026E-1
2.421999974E1,-7.325999737E-1,5.874000192E-1,-1.512499992E-3,9.390121360E-1
2.422250443E1,-7.155500054E-1,5.996375084E-1,-1.003750041E-2,9.336368155E-1
2.422500905E1,-6.995999813E-1,6.253499985E-1,-2.598750032E-2,9.387108738E-1
2.422751366E1,-6.886000037E-1,6.521624923E-1,-4.551250115E-2,9.495036963E-1
2.423001943E1,-6.848874688E-1,6.716874838E-1,-6.379999965E-2,9.614080095E-1
2.423252313E1,-6.886000037E-1,6.851624846E-1,-8.579999954E-2,9.751816423E-1
2.423502782E1,-7.008374929E-1,6.913499832E-1,-1.040875018E-1,9.899354519E-1
2.423753243E1,-7.130749822E-1,6.936874986E-1,-1.163249984E-1,1.001603605E0
2.424003697E1,-7.313625216E-1,6.741625071E-1,-1.237500012E-1,1.002347388E0
2.424254166E1,-7.583125234E-1,6.473500133E-1,-1.297999918E-1,1.005459080E0
2.424504651E1,-7.911750078E-1,6.143500209E-1,-1.370874941E-1,1.011027607E0
2.424755107E1,-8.351749778E-1,5.788750052E-1,-1.407999992E-1,1.025884085E0
2.425005668E1,-8.804125190E-1,5.373499990E-1,-1.420374960E-1,1.041175238E0
2.425256030E1,-9.281250238E-1,4.933499992E-1,-1.420374960E-1,1.060653069E0
2.425506491E1,-9.806500077E-1,4.433000088E-1,-1.432749927E-1,1.085687367E0
2.425756959E1,-1.031937480E0,3.980624974E-1,-1.432749927E-1,1.115292086E0
2.426007420E1,-1.081987500E0,3.565374911E-1,-1.432749927E-1,1.148191472E0
2.426257882E1,-1.119937539E0,3.235374987E-1,-1.468500048E-1,1.174947458E0
2.426508366E1,-1.154037476E0,2.942500114E-1,-1.530375034E-1,1.200752282E0
2.426758828E1,-1.182224989E0,2.697750032E-1,-1.640374959E-1,1.223659584E0
2.427009390E1,-1.198037505E0,2.527250051E-1,-1.762750000E-1,1.237027351E0
2.427259759E1,-1.205462456E0,2.392500043E-1,-1.920875013E-1,1.243896260E0
2.427510220E1,-1.209037542E0,2.417249978E-1,-2.092749923E-1,1.250599367E0
2.427760682E1,-1.204224944E0,2.392500043E-1,-2.263250053E-1,1.248447551E0
2.428011166E1,-1.194462538E0,2.355374992E-1,-2.433750033E-1,1.241551473E0
2.428261605E1,-1.178512454E0,2.355374992E-1,-2.617999911E-1,1.230003558E0
2.428512066E1,-1.157750010E0,2.392500043E-1,-2.788499892E-1,1.214653435E0
2.428762551E1,-1.134512544E0,2.477750033E-1,-2.935625017E-1,1.197785501E0
2.429013113E1,-1.103987455E0,2.502500117E-1,-3.068999946E-1,1.172860169E0
2.429263482E1,-1.073462486E0,2.465374917E-1,-3.166624904E-1,1.146026866E0
2.429513944E1,-1.040462494E0,2.355374992E-1,-3.253250122E-1,1.115292104E0
2.429764406E1,-1.008700013E0,2.234375030E-1,-3.289000094E-1,1.084239480E0
2.430014867E1,-9.781749845E-1,2.111999989E-1,-3.289000094E-1,1.053378828E0
2.430265352E1,-9.488874674E-1,1.989624947E-1,-3.276624978E-1,1.023394456E0
2.430515814E1,-9.194625020E-1,2.135374993E-1,-3.155624866E-1,9.952834969E-1
2.430766276E1,-8.974624872E-1,2.649624944E-1,-2.971374989E-1,9.818017787E-1
2.431016837E1,-8.866000175E-1,3.405874968E-1,-2.751374841E-1,9.888175106E-1
2.431267199E1,-8.755999804E-1,4.151124954E-1,-2.568500042E-1,1.002479742E0
2.431517668E1,-8.755999804E-1,4.567750096E-1,-2.433750033E-1,1.017128373E0
2.431768129E1,-8.804125190E-1,4.640625119E-1,-2.373249978E-1,1.023134093E0
2.432018591E1,-8.938875198E-1,4.578749835E-1,-2.421374917E-1,1.033109367E0
2.432269052E1,-9.121749997E-1,4.481124878E-1,-2.483250052E-1,1.046199474E0
2.432519537E1,-9.304624796E-1,4.360125065E-1,-2.556124926E-1,1.058869717E0
2.432769977E1,-9.488874674E-1,4.188250005E-1,-2.617999911E-1,1.069738773E0
2.433020562E1,-9.708874822E-1,4.017750025E-1,-2.678500116E-1,1.084338178E0
2.433270923E1,-9.904124737E-1,3.797749877E-1,-2.751374841E-1,1.095831440E0
2.433521392E1,-1.019700050E0,3.577750027E-1,-2.825624943E-1,1.116974802E0
2.433771846E1,-1.051462531E0,3.332999945E-1,-2.947999835E-1,1.141739625E0
2.434022316E1,-1.092987537E0,3.015374839E-1,-3.093749881E-1,1.175269967E0
2.434272800E1,-1.144274950E0,2.637250125E-1,-3.276624978E-1,1.219130328E0
2.434523262E1,-1.199275017E0,2.222000062E-1,-3.460874856E-1,1.267836723E0
2.434773731E1,-1.255512476E0,1.806750000E-1,-3.631374836E-1,1.319402844E0
2.435024285E1,-1.314087510E0,1.354375035E-1,-3.766124845E-1,1.373683466E0
2.435274646E1,-1.370324969E0,1.049124971E-1,-3.863750100E-1,1.427614374E0
2.435525116E1,-1.419137478E0,8.291249722E-2,-3.911874890E-1,1.474399306E0
2.435775569E1,-1.459562540E0,7.548750192E-2,-3.911874890E-1,1.512960285E0
2.436026062E1,-1.490087509E0,7.919999957E-2,-3.851374984E-1,1.541091924E0
2.436276523E1,-1.507137537E0,8.896250278E-2,-3.741374910E-1,1.555428155E0
2.436526992E1,-1.518137455E0,9.624999762E-2,-3.594250083E-1,1.563071249E0
2.436777446E1,-1.515662551E0,9.996250272E-2,-3.411374986E-1,1.556791657E0
2.437028009E1,-1.501087546E0,9.515000135E-2,-3.216125071E-1,1.538100110E0
2.437278379E1,-1.481562495E0,9.143749624E-2,-3.045625091E-1,1.515304116E0
2.437528840E1,-1.461899996E0,1.036750004E-1,-2.861374915E-1,1.493243037E0
2.437779325E1,-1.442374945E0,1.194875017E-1,-2.580874860E-1,1.470146896E0
2.438029786E1,-1.424087524E0,1.342000067E-1,-2.250874937E-1,1.447998377E0
2.438280247E1,-1.407037497E0,1.574375033E-1,-1.945624948E-1,1.429124084E0
2.438530708E1,-1.391087532E0,1.842499971E-1,-1.688500047E-1,1.413358733E0
2.438781170E1,-1.376374960E0,2.147749960E-1,-1.420374960E-1,1.400253898E0
2.439031731E1,-1.369087458E0,2.514874935E-1,-1.175625026E-1,1.396949308E0
2.439282100E1,-1.366612434E0,2.967250049E-1,-9.432499856E-2,1.401632077E0
2.439532561E1,-1.369087458E0,3.492499888E-1,-7.356250286E-2,1.414845385E0
2.439783023E1,-1.374037504E0,4.175874889E-1,-5.403750017E-2,1.437107660E0
2.440033507E1,-1.382562518E0,4.823499918E-1,-3.327500075E-2,1.464666466E0
2.440283969E1,-1.403324962E0,5.446375012E-1,-8.799999952E-3,1.505333317E0
2.440534432E1,-1.429037452E0,6.069250107E-1,1.553750038E-2,1.552658179E0
2.440784893E1,-1.459562540E0,6.729249954E-1,4.372499883E-2,1.607813028E0
2.441035454E1,-1.494899988E0,7.316374779E-1,7.424999774E-2,1.665992928E0
2.441285824E1,-1.536424994E0,7.877374887E-1,1.084875017E-1,1.730000478E0
2.441536277E1,-1.582900047E0,8.403999805E-1,1.425874978E-1,1.797825320E0
2.441786747E1,-1.629374981E0,8.879749775E-1,1.792999953E-1,1.864272211E0
2.442037208E1,-1.681900024E0,9.356874824E-1,2.147749960E-1,1.936601935E0
2.442287693E1,-1.734424949E0,9.772124887E-1,2.513499856E-1,2.006576927E0
2.442538155E1,-1.789425015E0,1.015025020E0,2.868250012E-1,2.077158217E0
2.442788624E1,-1.841949940E0,1.050500035E0,3.210625052E-1,2.144623752E0
2.443039201E1,-1.896950006E0,1.081025004E0,3.528249860E-1,2.211678064E0
2.443289547E1,-1.953050017E0,1.101787448E0,3.833499849E-1,2.274927946E0
2.443540010E1,-2.010524988E0,1.116500020E0,4.113999903E-1,2.336243347E0
2.443790472E1,-2.072812557E0,1.126262546E0,4.358749986E-1,2.398959406E0
2.444040956E1,-2.137574911E0,1.129837513E0,4.566375017E-1,2.460544069E0
2.444291418E1,-2.201099873E0,1.122550011E0,4.736874998E-1,2.515817764E0
2.444541878E1,-2.268337488E0,1.107837439E0,4.908750057E-1,2.571695359E0
2.444792340E1,-2.337912560E0,1.084737539E0,5.006374717E-1,2.625476822E0
2.445042924E1,-2.406387568E0,1.049262524E0,5.091624856E-1,2.674116565E0
2.445293270E1,-2.478437424E0,1.004024982E0,5.139750242E-1,2.723029297E0
2.445543755E1,-2.552962542E0,9.514999986E-1,5.164499879E-1,2.773029134E0
2.445794216E1,-2.625012398E0,8.867374659E-1,5.164499879E-1,2.818459510E0
2.446044678E1,-2.694725037E0,8.146874905E-1,5.164499879E-1,2.862163399E0
2.446295117E1,-2.764299870E0,7.376874685E-1,5.164499879E-1,2.907276588E0
2.446545601E1,-2.835112572E0,6.631624699E-1,5.152124763E-1,2.956871937E0
